init 10000
put 1898 9490
put 1899 9495
put 1900 9500
put 1901 9505
put 1902 9510
put 1903 9515
put 1904 9520
put 1905 9525
put 1906 9530
put 1907 9535
put 1908 9540
put 1909 9545
put 1910 9550
put 1911 9555
put 1912 9560
put 1913 9565
put 1914 9570
put 1915 9575
put 1916 9580
put 1917 9585
put 1918 9590
put 1919 9595
put 1920 9600
put 1921 9605
put 1922 9610
put 1923 9615
put 1924 9620
put 1925 9625
put 1926 9630
put 1927 9635
put 1928 9640
put 1929 9645
put 1930 9650
put 1931 9655
put 1932 9660
put 1933 9665
put 1934 9670
put 1935 9675
put 1936 9680
put 1937 9685
put 1938 9690
put 1939 9695
put 1940 9700
put 1941 9705
put 1942 9710
put 1943 9715
put 1944 9720
put 1945 9725
put 1946 9730
put 1947 9735
put 1948 9740
put 1949 9745
put 1950 9750
put 1951 9755
put 1952 9760
put 1953 9765
put 1954 9770
put 1955 9775
put 1956 9780
put 1957 9785
put 1958 9790
put 1959 9795
put 1960 9800
put 1961 9805
put 1962 9810
put 1963 9815
put 1964 9820
put 1965 9825
put 1966 9830
put 1967 9835
put 1968 9840
put 1969 9845
put 1970 9850
put 1971 9855
put 1972 9860
put 1973 9865
put 1974 9870
put 1975 9875
put 1976 9880
put 1977 9885
put 1978 9890
put 1979 9895
put 1980 9900
put 1981 9905
put 1982 9910
put 1983 9915
put 1984 9920
put 1985 9925
put 1986 9930
put 1987 9935
put 1988 9940
put 1989 9945
put 1990 9950
put 1991 9955
put 1992 9960
put 1993 9965
put 1994 9970
put 1995 9975
put 1996 9980
put 1997 9985
put 1998 9990
put 1999 9995
put 2000 10000
put 2001 10005
put 2002 10010
put 2003 10015
put 2004 10020
put 2005 10025
put 2006 10030
put 2007 10035
put 2008 10040
put 2009 10045
put 2010 10050
put 2011 10055
put 2012 10060
put 2013 10065
put 2014 10070
put 2015 10075
put 2016 10080
put 2017 10085
put 2018 10090
put 2019 10095
put 2020 10100
put 2021 10105
put 2022 10110
put 2023 10115
put 2024 10120
put 2025 10125
put 2026 10130
put 2027 10135
put 2028 10140
put 2029 10145
put 2030 10150
put 2031 10155
put 2032 10160
put 2033 10165
put 2034 10170
put 2035 10175
put 2036 10180
put 2037 10185
put 2038 10190
put 2039 10195
put 2040 10200
put 2041 10205
put 2042 10210
put 2043 10215
put 2044 10220
put 2045 10225
put 2046 10230
put 2047 10235
put 2048 10240
put 2049 10245
put 2050 10250
put 2051 10255
put 2052 10260
put 2053 10265
put 2054 10270
put 2055 10275
put 2056 10280
put 2057 10285
put 2058 10290
put 2059 10295
put 2060 10300
put 2061 10305
put 2062 10310
put 2063 10315
put 2064 10320
put 2065 10325
put 2066 10330
put 2067 10335
put 2068 10340
put 2069 10345
put 2070 10350
put 2071 10355
put 2072 10360
put 2073 10365
put 2074 10370
put 2075 10375
put 2076 10380
put 2077 10385
put 2078 10390
put 2079 10395
put 2080 10400
put 2081 10405
put 2082 10410
put 2083 10415
put 2084 10420
put 2085 10425
put 2086 10430
put 2087 10435
put 2088 10440
put 2089 10445
put 2090 10450
put 2091 10455
put 2092 10460
put 2093 10465
put 2094 10470
put 2095 10475
put 2096 10480
put 2097 10485
put 2098 10490
put 2099 10495
put 2100 10500
put 2101 10505
put 2102 10510
put 2103 10515
put 2104 10520
put 2105 10525
put 2106 10530
put 2107 10535
put 2108 10540
put 2109 10545
put 2110 10550
put 2111 10555
put 2112 10560
put 2113 10565
put 2114 10570
put 2115 10575
put 2116 10580
put 2117 10585
put 2118 10590
put 2119 10595
put 2120 10600
put 2121 10605
put 2122 10610
put 2123 10615
put 2124 10620
put 2125 10625
put 2126 10630
put 2127 10635
put 2128 10640
put 2129 10645
put 2130 10650
put 2131 10655
put 2132 10660
put 2133 10665
put 2134 10670
put 2135 10675
put 2136 10680
put 2137 10685
put 2138 10690
put 2139 10695
put 2140 10700
put 2141 10705
put 2142 10710
put 2143 10715
put 2144 10720
put 2145 10725
put 2146 10730
put 2147 10735
put 2148 10740
put 2149 10745
put 2150 10750
put 2151 10755
put 2152 10760
put 2153 10765
put 2154 10770
put 2155 10775
put 2156 10780
put 2157 10785
put 2158 10790
put 2159 10795
put 2160 10800
put 2161 10805
put 2162 10810
put 2163 10815
put 2164 10820
put 2165 10825
put 2166 10830
put 2167 10835
put 2168 10840
put 2169 10845
put 2170 10850
put 2171 10855
put 2172 10860
put 2173 10865
put 2174 10870
put 2175 10875
put 2176 10880
put 2177 10885
put 2178 10890
put 2179 10895
put 2180 10900
put 2181 10905
put 2182 10910
put 2183 10915
put 2184 10920
put 2185 10925
put 2186 10930
put 2187 10935
put 2188 10940
put 2189 10945
put 2190 10950
put 2191 10955
put 2192 10960
put 2193 10965
put 2194 10970
put 2195 10975
put 2196 10980
put 2197 10985
put 2198 10990
put 2199 10995
put 2200 11000
put 2201 11005
put 2202 11010
put 2203 11015
put 2204 11020
put 2205 11025
put 2206 11030
put 2207 11035
put 2208 11040
put 2209 11045
put 2210 11050
put 2211 11055
put 2212 11060
put 2213 11065
put 2214 11070
put 2215 11075
put 2216 11080
put 2217 11085
put 2218 11090
put 2219 11095
put 2220 11100
put 2221 11105
put 2222 11110
put 2223 11115
put 2224 11120
put 2225 11125
put 2226 11130
put 2227 11135
put 2228 11140
put 2229 11145
put 2230 11150
put 2231 11155
put 2232 11160
put 2233 11165
put 2234 11170
put 2235 11175
put 2236 11180
put 2237 11185
put 2238 11190
put 2239 11195
put 2240 11200
put 2241 11205
put 2242 11210
put 2243 11215
put 2244 11220
put 2245 11225
put 2246 11230
put 2247 11235
put 2248 11240
put 2249 11245
put 2250 11250
put 2251 11255
put 2252 11260
put 2253 11265
put 2254 11270
put 2255 11275
put 2256 11280
put 2257 11285
put 2258 11290
put 2259 11295
put 2260 11300
put 2261 11305
put 2262 11310
put 2263 11315
put 2264 11320
put 2265 11325
put 2266 11330
put 2267 11335
put 2268 11340
put 2269 11345
put 2270 11350
put 2271 11355
put 2272 11360
put 2273 11365
put 2274 11370
put 2275 11375
put 2276 11380
put 2277 11385
put 2278 11390
put 2279 11395
put 2280 11400
put 2281 11405
put 2282 11410
put 2283 11415
put 2284 11420
put 2285 11425
put 2286 11430
put 2287 11435
put 2288 11440
put 2289 11445
put 2290 11450
put 2291 11455
put 2292 11460
put 2293 11465
put 2294 11470
put 2295 11475
put 2296 11480
put 2297 11485
put 2298 11490
put 2299 11495
put 2300 11500
put 2301 11505
put 2302 11510
put 2303 11515
put 2304 11520
put 2305 11525
put 2306 11530
put 2307 11535
put 2308 11540
put 2309 11545
put 2310 11550
put 2311 11555
put 2312 11560
put 2313 11565
put 2314 11570
put 2315 11575
put 2316 11580
put 2317 11585
put 2318 11590
put 2319 11595
put 2320 11600
put 2321 11605
put 2322 11610
put 2323 11615
put 2324 11620
put 2325 11625
put 2326 11630
put 2327 11635
put 2328 11640
put 2329 11645
put 2330 11650
put 2331 11655
put 2332 11660
put 2333 11665
put 2334 11670
put 2335 11675
put 2336 11680
put 2337 11685
put 2338 11690
put 2339 11695
put 2340 11700
put 2341 11705
put 2342 11710
put 2343 11715
put 2344 11720
put 2345 11725
put 2346 11730
put 2347 11735
put 2348 11740
put 2349 11745
put 2350 11750
put 2351 11755
put 2352 11760
put 2353 11765
put 2354 11770
put 2355 11775
put 2356 11780
put 2357 11785
put 2358 11790
put 2359 11795
put 2360 11800
put 2361 11805
put 2362 11810
put 2363 11815
put 2364 11820
put 2365 11825
put 2366 11830
put 2367 11835
put 2368 11840
put 2369 11845
put 2370 11850
put 2371 11855
put 2372 11860
put 2373 11865
put 2374 11870
put 2375 11875
put 2376 11880
put 2377 11885
put 2378 11890
put 2379 11895
put 2380 11900
put 2381 11905
put 2382 11910
put 2383 11915
put 2384 11920
put 2385 11925
put 2386 11930
put 2387 11935
put 2388 11940
put 2389 11945
put 2390 11950
put 2391 11955
put 2392 11960
put 2393 11965
put 2394 11970
put 2395 11975
put 2396 11980
put 2397 11985
put 2398 11990
put 2399 11995
put 2400 12000
put 2401 12005
put 2402 12010
put 2403 12015
put 2404 12020
put 2405 12025
put 2406 12030
put 2407 12035
put 2408 12040
put 2409 12045
put 2410 12050
put 2411 12055
put 2412 12060
put 2413 12065
put 2414 12070
put 2415 12075
put 2416 12080
put 2417 12085
put 2418 12090
put 2419 12095
put 2420 12100
put 2421 12105
put 2422 12110
put 2423 12115
put 2424 12120
put 2425 12125
put 2426 12130
put 2427 12135
put 2428 12140
put 2429 12145
put 2430 12150
put 2431 12155
put 2432 12160
put 2433 12165
put 2434 12170
put 2435 12175
put 2436 12180
put 2437 12185
put 2438 12190
put 2439 12195
put 2440 12200
put 2441 12205
put 2442 12210
put 2443 12215
put 2444 12220
put 2445 12225
put 2446 12230
put 2447 12235
put 2448 12240
put 2449 12245
put 2450 12250
put 2451 12255
put 2452 12260
put 2453 12265
put 2454 12270
put 2455 12275
put 2456 12280
put 2457 12285
put 2458 12290
put 2459 12295
put 2460 12300
put 2461 12305
put 2462 12310
put 2463 12315
put 2464 12320
put 2465 12325
put 2466 12330
put 2467 12335
put 2468 12340
put 2469 12345
put 2470 12350
put 2471 12355
put 2472 12360
put 2473 12365
put 2474 12370
put 2475 12375
put 2476 12380
put 2477 12385
put 2478 12390
put 2479 12395
put 2480 12400
put 2481 12405
put 2482 12410
put 2483 12415
put 2484 12420
put 2485 12425
put 2486 12430
put 2487 12435
put 2488 12440
put 2489 12445
put 2490 12450
put 2491 12455
put 2492 12460
put 2493 12465
put 2494 12470
put 2495 12475
put 2496 12480
put 2497 12485
put 2498 12490
put 2499 12495
put 2500 12500
put 2501 12505
put 2502 12510
put 2503 12515
put 2504 12520
put 2505 12525
put 2506 12530
put 2507 12535
put 2508 12540
put 2509 12545
put 2510 12550
put 2511 12555
put 2512 12560
put 2513 12565
put 2514 12570
put 2515 12575
put 2516 12580
put 2517 12585
put 2518 12590
put 2519 12595
put 2520 12600
put 2521 12605
put 2522 12610
put 2523 12615
put 2524 12620
put 2525 12625
put 2526 12630
put 2527 12635
put 2528 12640
put 2529 12645
put 2530 12650
put 2531 12655
put 2532 12660
put 2533 12665
put 2534 12670
put 2535 12675
put 2536 12680
put 2537 12685
put 2538 12690
put 2539 12695
put 2540 12700
put 2541 12705
put 2542 12710
put 2543 12715
put 2544 12720
put 2545 12725
put 2546 12730
put 2547 12735
put 2548 12740
put 2549 12745
put 2550 12750
put 2551 12755
put 2552 12760
put 2553 12765
put 2554 12770
put 2555 12775
put 2556 12780
put 2557 12785
put 2558 12790
put 2559 12795
put 2560 12800
put 2561 12805
put 2562 12810
put 2563 12815
put 2564 12820
put 2565 12825
put 2566 12830
put 2567 12835
put 2568 12840
put 2569 12845
put 2570 12850
put 2571 12855
put 2572 12860
put 2573 12865
put 2574 12870
put 2575 12875
put 2576 12880
put 2577 12885
put 2578 12890
put 2579 12895
put 2580 12900
put 2581 12905
put 2582 12910
put 2583 12915
put 2584 12920
put 2585 12925
put 2586 12930
put 2587 12935
put 2588 12940
put 2589 12945
put 2590 12950
put 2591 12955
put 2592 12960
put 2593 12965
put 2594 12970
put 2595 12975
put 2596 12980
put 2597 12985
put 2598 12990
put 2599 12995
put 2600 13000
put 2601 13005
put 2602 13010
put 2603 13015
put 2604 13020
put 2605 13025
put 2606 13030
put 2607 13035
put 2608 13040
put 2609 13045
put 2610 13050
put 2611 13055
put 2612 13060
put 2613 13065
put 2614 13070
put 2615 13075
put 2616 13080
put 2617 13085
put 2618 13090
put 2619 13095
put 2620 13100
put 2621 13105
put 2622 13110
put 2623 13115
put 2624 13120
put 2625 13125
put 2626 13130
put 2627 13135
put 2628 13140
put 2629 13145
put 2630 13150
put 2631 13155
put 2632 13160
put 2633 13165
put 2634 13170
put 2635 13175
put 2636 13180
put 2637 13185
put 2638 13190
put 2639 13195
put 2640 13200
put 2641 13205
put 2642 13210
put 2643 13215
put 2644 13220
put 2645 13225
put 2646 13230
put 2647 13235
put 2648 13240
put 2649 13245
put 2650 13250
put 2651 13255
put 2652 13260
put 2653 13265
put 2654 13270
put 2655 13275
put 2656 13280
put 2657 13285
put 2658 13290
put 2659 13295
put 2660 13300
put 2661 13305
put 2662 13310
put 2663 13315
put 2664 13320
put 2665 13325
put 2666 13330
put 2667 13335
put 2668 13340
put 2669 13345
put 2670 13350
put 2671 13355
put 2672 13360
put 2673 13365
put 2674 13370
put 2675 13375
put 2676 13380
put 2677 13385
put 2678 13390
put 2679 13395
put 2680 13400
put 2681 13405
put 2682 13410
put 2683 13415
put 2684 13420
put 2685 13425
put 2686 13430
put 2687 13435
put 2688 13440
put 2689 13445
put 2690 13450
put 2691 13455
put 2692 13460
put 2693 13465
put 2694 13470
put 2695 13475
put 2696 13480
put 2697 13485
put 2698 13490
put 2699 13495
put 2700 13500
put 2701 13505
put 2702 13510
put 2703 13515
put 2704 13520
put 2705 13525
put 2706 13530
put 2707 13535
put 2708 13540
put 2709 13545
put 2710 13550
put 2711 13555
put 2712 13560
put 2713 13565
put 2714 13570
put 2715 13575
put 2716 13580
put 2717 13585
put 2718 13590
put 2719 13595
put 2720 13600
put 2721 13605
put 2722 13610
put 2723 13615
put 2724 13620
put 2725 13625
put 2726 13630
put 2727 13635
put 2728 13640
put 2729 13645
put 2730 13650
put 2731 13655
put 2732 13660
put 2733 13665
put 2734 13670
put 2735 13675
put 2736 13680
put 2737 13685
put 2738 13690
put 2739 13695
put 2740 13700
put 2741 13705
put 2742 13710
put 2743 13715
put 2744 13720
put 2745 13725
put 2746 13730
put 2747 13735
put 2748 13740
put 2749 13745
put 2750 13750
put 2751 13755
put 2752 13760
put 2753 13765
put 2754 13770
put 2755 13775
put 2756 13780
put 2757 13785
put 2758 13790
put 2759 13795
put 2760 13800
put 2761 13805
put 2762 13810
put 2763 13815
put 2764 13820
put 2765 13825
put 2766 13830
put 2767 13835
put 2768 13840
put 2769 13845
put 2770 13850
put 2771 13855
put 2772 13860
put 2773 13865
put 2774 13870
put 2775 13875
put 2776 13880
put 2777 13885
put 2778 13890
put 2779 13895
put 2780 13900
put 2781 13905
put 2782 13910
put 2783 13915
put 2784 13920
put 2785 13925
put 2786 13930
put 2787 13935
put 2788 13940
put 2789 13945
put 2790 13950
put 2791 13955
put 2792 13960
put 2793 13965
put 2794 13970
put 2795 13975
put 2796 13980
put 2797 13985
put 2798 13990
put 2799 13995
put 2800 14000
put 2801 14005
put 2802 14010
put 2803 14015
put 2804 14020
put 2805 14025
put 2806 14030
put 2807 14035
put 2808 14040
put 2809 14045
put 2810 14050
put 2811 14055
put 2812 14060
put 2813 14065
put 2814 14070
put 2815 14075
put 2816 14080
put 2817 14085
put 2818 14090
put 2819 14095
put 2820 14100
put 2821 14105
put 2822 14110
put 2823 14115
put 2824 14120
put 2825 14125
put 2826 14130
put 2827 14135
put 2828 14140
put 2829 14145
put 2830 14150
put 2831 14155
put 2832 14160
put 2833 14165
put 2834 14170
put 2835 14175
put 2836 14180
put 2837 14185
put 2838 14190
put 2839 14195
put 2840 14200
put 2841 14205
put 2842 14210
put 2843 14215
put 2844 14220
put 2845 14225
put 2846 14230
put 2847 14235
put 2848 14240
put 2849 14245
put 2850 14250
put 2851 14255
put 2852 14260
put 2853 14265
put 2854 14270
put 2855 14275
put 2856 14280
put 2857 14285
put 2858 14290
put 2859 14295
put 2860 14300
put 2861 14305
put 2862 14310
put 2863 14315
put 2864 14320
put 2865 14325
put 2866 14330
put 2867 14335
put 2868 14340
put 2869 14345
put 2870 14350
put 2871 14355
put 2872 14360
put 2873 14365
put 2874 14370
put 2875 14375
put 2876 14380
put 2877 14385
put 2878 14390
put 2879 14395
put 2880 14400
put 2881 14405
put 2882 14410
put 2883 14415
put 2884 14420
put 2885 14425
put 2886 14430
put 2887 14435
put 2888 14440
put 2889 14445
put 2890 14450
put 2891 14455
put 2892 14460
put 2893 14465
put 2894 14470
put 2895 14475
put 2896 14480
put 2897 14485
put 2898 14490
put 2899 14495
put 2900 14500
put 2901 14505
put 2902 14510
put 2903 14515
put 2904 14520
put 2905 14525
put 2906 14530
put 2907 14535
put 2908 14540
put 2909 14545
put 2910 14550
put 2911 14555
put 2912 14560
put 2913 14565
put 2914 14570
put 2915 14575
put 2916 14580
put 2917 14585
put 2918 14590
put 2919 14595
put 2920 14600
put 2921 14605
put 2922 14610
put 2923 14615
put 2924 14620
put 2925 14625
put 2926 14630
put 2927 14635
put 2928 14640
put 2929 14645
put 2930 14650
put 2931 14655
put 2932 14660
put 2933 14665
put 2934 14670
put 2935 14675
put 2936 14680
put 2937 14685
put 2938 14690
put 2939 14695
put 2940 14700
put 2941 14705
put 2942 14710
put 2943 14715
put 2944 14720
put 2945 14725
put 2946 14730
put 2947 14735
put 2948 14740
put 2949 14745
put 2950 14750
put 2951 14755
put 2952 14760
put 2953 14765
put 2954 14770
put 2955 14775
put 2956 14780
put 2957 14785
put 2958 14790
put 2959 14795
put 2960 14800
put 2961 14805
put 2962 14810
put 2963 14815
put 2964 14820
put 2965 14825
put 2966 14830
put 2967 14835
put 2968 14840
put 2969 14845
put 2970 14850
put 2971 14855
put 2972 14860
put 2973 14865
put 2974 14870
put 2975 14875
put 2976 14880
put 2977 14885
put 2978 14890
put 2979 14895
put 2980 14900
put 2981 14905
put 2982 14910
put 2983 14915
put 2984 14920
put 2985 14925
put 2986 14930
put 2987 14935
put 2988 14940
put 2989 14945
put 2990 14950
put 2991 14955
put 2992 14960
put 2993 14965
put 2994 14970
put 2995 14975
put 2996 14980
put 2997 14985
put 2998 14990
put 2999 14995
put 3000 15000
put 3001 15005
put 3002 15010
put 3003 15015
put 3004 15020
put 3005 15025
put 3006 15030
put 3007 15035
put 3008 15040
put 3009 15045
put 3010 15050
put 3011 15055
put 3012 15060
put 3013 15065
put 3014 15070
put 3015 15075
put 3016 15080
put 3017 15085
put 3018 15090
put 3019 15095
put 3020 15100
put 3021 15105
put 3022 15110
put 3023 15115
put 3024 15120
put 3025 15125
put 3026 15130
put 3027 15135
put 3028 15140
put 3029 15145
put 3030 15150
put 3031 15155
put 3032 15160
put 3033 15165
put 3034 15170
put 3035 15175
put 3036 15180
put 3037 15185
put 3038 15190
put 3039 15195
put 3040 15200
put 3041 15205
put 3042 15210
put 3043 15215
put 3044 15220
put 3045 15225
put 3046 15230
put 3047 15235
put 3048 15240
put 3049 15245
put 3050 15250
put 3051 15255
put 3052 15260
put 3053 15265
put 3054 15270
put 3055 15275
put 3056 15280
put 3057 15285
put 3058 15290
put 3059 15295
put 3060 15300
put 3061 15305
put 3062 15310
put 3063 15315
put 3064 15320
put 3065 15325
put 3066 15330
put 3067 15335
put 3068 15340
put 3069 15345
put 3070 15350
put 3071 15355
put 3072 15360
put 3073 15365
put 3074 15370
put 3075 15375
put 3076 15380
put 3077 15385
put 3078 15390
put 3079 15395
put 3080 15400
put 3081 15405
put 3082 15410
put 3083 15415
put 3084 15420
put 3085 15425
put 3086 15430
put 3087 15435
put 3088 15440
put 3089 15445
put 3090 15450
put 3091 15455
put 3092 15460
put 3093 15465
put 3094 15470
put 3095 15475
put 3096 15480
put 3097 15485
put 3098 15490
put 3099 15495
put 3100 15500
put 3101 15505
put 3102 15510
put 3103 15515
put 3104 15520
put 3105 15525
put 3106 15530
put 3107 15535
put 3108 15540
put 3109 15545
put 3110 15550
put 3111 15555
put 3112 15560
put 3113 15565
put 3114 15570
put 3115 15575
put 3116 15580
put 3117 15585
put 3118 15590
put 3119 15595
put 3120 15600
put 3121 15605
put 3122 15610
put 3123 15615
put 3124 15620
put 3125 15625
put 3126 15630
put 3127 15635
put 3128 15640
put 3129 15645
put 3130 15650
put 3131 15655
put 3132 15660
put 3133 15665
put 3134 15670
put 3135 15675
put 3136 15680
put 3137 15685
put 3138 15690
put 3139 15695
put 3140 15700
put 3141 15705
put 3142 15710
put 3143 15715
put 3144 15720
put 3145 15725
put 3146 15730
put 3147 15735
put 3148 15740
put 3149 15745
put 3150 15750
put 3151 15755
put 3152 15760
put 3153 15765
put 3154 15770
put 3155 15775
put 3156 15780
put 3157 15785
put 3158 15790
put 3159 15795
put 3160 15800
put 3161 15805
put 3162 15810
put 3163 15815
put 3164 15820
put 3165 15825
put 3166 15830
put 3167 15835
put 3168 15840
put 3169 15845
put 3170 15850
put 3171 15855
put 3172 15860
put 3173 15865
put 3174 15870
put 3175 15875
put 3176 15880
put 3177 15885
put 3178 15890
put 3179 15895
put 3180 15900
put 3181 15905
put 3182 15910
put 3183 15915
put 3184 15920
put 3185 15925
put 3186 15930
put 3187 15935
put 3188 15940
put 3189 15945
put 3190 15950
put 3191 15955
put 3192 15960
put 3193 15965
put 3194 15970
put 3195 15975
put 3196 15980
put 3197 15985
put 3198 15990
put 3199 15995
put 3200 16000
put 3201 16005
put 3202 16010
put 3203 16015
put 3204 16020
put 3205 16025
put 3206 16030
put 3207 16035
put 3208 16040
put 3209 16045
put 3210 16050
put 3211 16055
put 3212 16060
put 3213 16065
put 3214 16070
put 3215 16075
put 3216 16080
put 3217 16085
put 3218 16090
put 3219 16095
put 3220 16100
put 3221 16105
